,X-Dist,Y-Dist,Speed,Direction,RotSpeed,Collision_Y,Collision_N
227,-0.093591,0.752135,0.305803,0.573023,-0.520958,1,0
228,-0.021583,0.565737,0.582319,-0.384133,-0.255951,1,0
229,-0.920071,0.751557,0.221554,-0.464466,0.124126,0,1
230,-0.666504,0.612809,0.530482,-0.94731,0.796928,0,1
231,0.045018,0.949324,0.651849,-0.628179,-0.598527,0,1
232,0.109192,0.414266,0.456885,-0.559945,-0.351822,1,0
233,-0.005463,0.180822,0.568359,0.860211,0.606674,0,1
234,0.567985,0.227362,0.225919,-0.356103,-0.55863,0,1
235,-0.109492,0.043218,0.173308,-0.219629,0.478346,1,0
236,0.973173,0.786085,0.860963,0.473814,0.818805,0,1
237,0.042029,0.652394,0.167872,-0.838988,-0.234512,1,0
238,0.666688,0.114373,0.985175,0.16636,-0.406624,0,1
239,-0.550766,0.562112,0.250492,-0.797034,-0.644453,0,1
240,0.080242,0.976774,0.877525,-0.380629,0.127088,0,1
241,-0.259107,0.474364,0.933546,-0.871077,-0.419016,1,0
242,0.066425,0.934641,0.455467,-0.439852,0.098478,0,1
243,-0.252131,0.492544,0.760595,0.947168,-0.411604,1,0
244,-0.968706,0.796558,0.722638,0.565502,-0.458976,0,1
245,-0.27616,0.659067,0.281006,0.840994,-0.488617,0,1
246,-0.080637,0.039261,0.585328,0.948877,0.588829,1,0
247,0.503548,0.883636,0.519439,0.302639,0.038231,0,1
248,0.048064,0.16491,0.481993,0.704095,0.58872,1,0
249,-0.83523,0.741465,0.468428,0.396074,-0.266538,0,1
250,-0.910774,0.502134,0.727393,-0.11277,-0.62073,0,1
251,-0.236843,0.973634,0.923001,0.997402,0.424817,1,0
252,0.375763,0.983448,0.157097,0.955191,-0.32474,0,1
253,-0.61198,0.097651,0.512105,-0.91265,0.77951,0,1
254,0.1783,0.727436,0.93675,0.252342,0.952737,1,0
255,-0.34746,0.531249,0.966576,0.154883,-0.184393,0,1
256,0.420702,0.156134,0.652109,-0.455579,-0.388251,0,1
257,-0.050006,0.757416,0.22221,0.801909,-0.755452,1,0
258,-0.216332,0.908781,0.513906,-0.75771,0.168744,0,1
259,-0.048224,0.283476,0.425985,-0.475966,-0.227172,1,0
260,0.008318,0.954638,0.199649,0.946725,-0.688201,1,0
261,-0.683184,0.757689,0.855161,0.093579,0.350391,0,1
262,0.024415,0.81148,0.668774,-0.427968,-0.444116,1,0
263,0.520317,0.725732,0.064065,-0.909142,-0.54758,0,1
264,-0.033893,0.087205,0.477748,0.195255,-0.290567,1,0
265,0.046412,0.349326,0.281838,-0.896143,-0.998896,1,0
266,0.426123,0.271984,0.713565,-0.658946,-0.368499,1,0
267,-0.459205,0.155757,0.74758,0.319469,0.95698,0,1
268,0.807742,0.554219,0.884806,0.957441,-0.574084,0,1
269,0.570669,0.927819,0.461011,-0.977693,0.475294,0,1
270,0.760521,0.347878,0.825164,0.508517,0.562848,0,1
271,0.586194,0.105657,0.501973,0.19329,-0.079879,0,1
272,0.133797,0.129247,0.512869,0.509535,-0.357731,0,1
273,-0.613998,0.43563,0.914409,-0.823299,0.501375,0,1
274,0.064168,0.019753,0.160567,0.180159,0.642704,1,0
275,-0.156363,0.596184,0.870695,-0.569147,-0.10952,0,1
276,-0.968979,0.056266,0.662508,-0.394798,-0.238896,0,1
277,0.250389,0.036233,0.922826,-0.727412,-0.823258,1,0
278,-0.078388,0.756014,0.005064,-0.902739,-0.006461,1,0
279,0.020735,0.689524,0.281581,-0.170496,-0.225302,1,0
280,-0.10406,0.19526,0.907813,0.99925,-0.684593,1,0
281,-0.443841,0.942872,0.569042,0.21368,-0.346454,0,1
282,-0.441667,0.686986,0.214958,-0.470428,-0.111501,0,1
283,-0.100567,0.15509,0.295606,-0.527595,0.84822,1,0
284,0.219034,0.536583,0.973441,-0.082273,-0.727484,1,0
285,-0.072891,0.083532,0.224038,-0.185947,-0.18639,1,0
286,0.835776,0.82268,0.863665,-0.818603,-0.04687,1,0
287,0.048919,0.902444,0.019908,-0.996094,-0.448646,1,0
288,-0.737749,0.464654,0.190882,0.092925,0.290445,0,1
289,-0.215919,0.394542,0.482154,0.079734,0.040158,0,1
290,0.025222,0.980612,0.008654,-0.487023,0.292494,1,0
291,0.71892,0.08203,0.873368,-0.022451,0.457194,0,1
292,0.686997,0.299177,0.692702,0.709485,0.162001,1,0
293,-0.589698,0.972394,0.602824,0.632956,-0.265246,1,0
294,-0.168364,0.995301,0.572163,-0.671809,0.188143,1,0
295,-0.098135,0.275264,0.407915,0.412258,-0.474641,1,0
296,0.133319,0.541182,0.420054,0.358522,0.569111,1,0
297,0.851106,0.442293,0.77908,-0.801495,-0.176997,1,0
298,0.016852,0.352317,0.181626,0.692192,0.840585,1,0
299,0.264139,0.2915,0.595962,-0.406973,-0.659684,1,0
300,-0.768708,0.6891,0.745746,-0.730929,0.547223,0,1
301,-0.689876,0.304896,0.271058,-0.093015,-0.597872,0,1
302,0.065093,0.72875,0.008185,0.388456,0.620168,1,0
303,0.097128,0.919088,0.213856,0.300092,0.741125,1,0
304,-0.311922,0.008909,0.671041,0.369325,0.637706,0,1
305,0.502712,0.935249,0.396892,-0.729125,-0.10827,1,0
306,-0.41826,0.130027,0.139467,-0.814673,-0.763362,0,1
307,-0.58239,0.828477,0.737117,0.950153,0.129994,0,1
308,-0.046948,0.414031,0.02886,0.089173,0.014396,1,0
309,-0.797419,0.533383,0.938283,0.899958,0.683428,0,1
310,0.803727,0.420595,0.743183,0.673365,0.686594,0,1
311,-0.589486,0.854385,0.668222,0.728647,-0.289235,1,0
312,0.584121,0.757584,0.224843,0.393575,0.865339,0,1
313,-0.132104,0.083824,0.939679,0.434625,0.368779,0,1
314,-0.658919,0.249793,0.303102,0.261897,0.642059,0,1
315,-0.457879,0.393869,0.587342,0.999757,-0.769058,0,1
316,-0.126597,0.026303,0.886435,0.748472,-0.091685,0,1
317,-0.180907,0.802824,0.781317,0.312525,-0.55429,1,0
318,-0.14919,0.884836,0.364649,0.683233,-0.591148,1,0
319,-0.065199,0.649811,0.729987,-0.046334,0.408416,0,1
320,0.278835,0.503634,0.077823,-0.619644,0.396997,0,1
321,0.082006,0.035924,0.138988,0.254466,-0.818921,1,0
322,0.009093,0.444145,0.136261,0.104199,-0.00818,0,1
323,-0.005183,0.289164,0.015766,0.792779,0.54401,1,0
324,0.095139,0.590309,0.596634,0.10558,0.854352,1,0
325,-0.034799,0.110437,0.842028,0.977408,-0.062854,0,1
326,0.463657,0.565756,0.516006,0.876401,-0.128884,0,1
327,-0.03711,0.625994,0.018099,0.596131,0.543051,1,0
328,0.359009,0.859944,0.621238,-0.689183,-0.036286,1,0
329,-0.926728,0.29527,0.640897,0.944497,0.465611,0,1
330,-0.687306,0.202961,0.494084,-0.808233,0.531658,0,1
331,0.094493,0.741446,0.751682,0.531988,0.998438,1,0
332,-0.745826,0.720559,0.104625,-0.135861,-0.358909,0,1
333,0.017804,0.679602,0.804786,-0.869542,0.559939,1,0
334,0.095548,0.661445,0.798701,-0.262206,0.858466,1,0
335,0.716571,0.57331,0.805692,0.66827,0.891279,0,1
336,0.668607,0.625935,0.561506,0.977811,0.018854,1,0
337,0.629019,0.298079,0.716032,0.742722,-0.185294,0,1
338,0.058797,0.009132,0.198283,-0.914576,-0.649485,1,0
339,0.890553,0.024202,0.756544,-0.418252,0.263749,0,1
340,-0.817581,0.905961,0.986471,-0.982462,-0.437917,0,1
341,-0.200773,0.213203,0.409159,-0.2166,0.096025,1,0
342,0.077521,0.247216,0.528366,-0.74981,0.464499,1,0
343,-0.532934,0.875999,0.171201,0.093153,-0.533856,0,1
344,0.00051,0.355465,0.184447,-0.676666,-0.268747,1,0
345,0.801174,0.541114,0.389465,-0.147056,0.833478,0,1
346,-0.137457,0.101081,0.207997,0.112861,0.184613,1,0
347,-0.257436,0.681477,0.939416,0.240057,-0.927532,1,0
348,0.078546,0.134623,0.206815,-0.850439,-0.615378,1,0
349,0.046819,0.846838,0.205645,-0.010131,0.876475,1,0
350,0.55125,0.138511,0.661819,-0.927096,-0.57158,0,1
351,-0.717071,0.422209,0.003829,0.666373,0.101465,0,1
352,-0.989073,0.887929,0.887771,-0.774672,-0.912189,0,1
353,0.074952,0.289462,0.914683,-0.958499,-0.802836,0,1
354,0.040463,0.74305,0.016899,-0.453067,-0.300382,1,0
355,-0.105909,0.875395,0.732613,-0.498971,0.762181,1,0
356,-0.007553,0.054112,0.929985,-0.789547,0.15552,1,0
357,-0.111073,0.884314,0.988824,0.720559,-0.109453,0,1
358,-0.540155,0.571898,0.228605,0.608288,0.879445,0,1
359,-0.348041,0.820814,0.205566,-0.827122,0.443771,0,1
360,0.616685,0.057196,0.694962,0.231489,-0.803531,0,1
361,-0.227997,0.641034,0.516215,-0.034259,-0.291555,1,0
362,0.466848,0.429463,0.336681,0.743523,0.8732,0,1
363,-0.820305,0.642534,0.997604,-0.442954,-0.703972,0,1
364,0.929489,0.866058,0.048055,-0.352002,0.920568,0,1
365,0.771578,0.994815,0.73327,-0.618797,0.78852,0,1
366,-0.123812,0.633718,0.628139,-0.038547,-0.543402,1,0
367,-0.035849,0.539896,0.007585,-0.200135,-0.0132,1,0
368,-0.7936,0.628276,0.362854,0.843978,-0.826798,0,1
369,-0.198317,0.567114,0.04555,-0.783652,0.606949,0,1
370,0.018175,0.319965,0.775924,0.291529,0.927477,1,0
371,-0.074082,0.855376,0.084505,0.981712,0.789453,1,0
372,0.068041,0.648469,0.882665,-0.611676,0.917402,1,0
373,0.178476,0.859702,0.648657,0.286312,0.638188,1,0
374,0.308182,0.999685,0.759959,0.383831,0.694012,1,0
375,0.270337,0.966324,0.199884,-0.605761,0.930892,0,1
376,-0.97737,0.756565,0.639468,0.165326,-0.083485,1,0
377,0.532364,0.443578,0.780814,-0.621788,-0.487426,0,1
378,0.518706,0.053339,0.691414,0.393824,0.154485,1,0
379,-0.168271,0.774301,0.23312,0.427724,-0.249667,1,0
380,0.485697,0.355136,0.651463,-0.83799,-0.00595,0,1
381,-0.133374,0.778781,0.557151,0.175847,0.538179,1,0
382,-0.013625,0.10227,0.527016,0.592003,-0.997355,1,0
383,0.668793,0.063378,0.645251,-0.019692,-0.507454,0,1
384,-0.655416,0.559772,0.772613,-0.832794,0.617116,0,1
385,0.220527,0.44973,0.240192,-0.950124,0.095753,1,0
386,-0.764191,0.78173,0.887984,0.371212,-0.267498,1,0
387,0.183549,0.425236,0.570953,-0.58752,-0.624565,0,1
388,0.731556,0.743104,0.567132,-0.406382,-0.365142,0,1
389,0.041927,0.391217,0.197927,0.741937,0.744961,1,0
390,-0.327408,0.863274,0.781607,-0.456959,-0.069222,0,1
391,-0.263272,0.457031,0.567162,0.543684,-0.451128,1,0
392,0.5527,0.927599,0.416982,-0.175514,-0.086702,0,1
393,-0.073146,0.062723,0.649134,-0.034147,0.078271,1,0
394,-0.064634,0.412596,0.248014,-0.492335,0.911796,1,0
395,0.083749,0.097631,0.37615,-0.674707,0.686327,1,0
396,-0.508177,0.663317,0.070697,-0.853611,0.630846,0,1
397,0.020846,0.206478,0.422029,-0.851544,-0.449336,1,0
398,-0.125597,0.810438,0.242835,-0.862753,0.392476,1,0
399,0.50982,0.578257,0.056478,-0.811609,-0.692189,0,1
400,-0.209959,0.735002,0.418204,0.077345,-0.358013,1,0
401,0.82764,0.68025,0.303456,0.997703,0.426133,0,1
402,-0.143994,0.110498,0.351972,-0.075605,0.14268,1,0
403,-0.056129,0.172233,0.815159,-0.851467,-0.291823,1,0
404,0.353874,0.906192,0.413074,-0.435559,-0.540194,0,1
405,0.082591,0.01179,0.876329,0.442885,-0.691263,1,0
406,-0.020889,0.254439,0.375936,-0.169493,-0.430059,1,0
407,0.886935,0.461863,0.231825,-0.228259,0.769284,0,1
408,-0.145361,0.426464,0.412648,0.29517,0.521811,0,1
409,0.228932,0.575983,0.608625,-0.856139,-0.78373,1,0
410,0.281801,0.966598,0.651618,-0.118486,0.176289,0,1
411,0.831778,0.497566,0.663102,0.40825,-0.291784,0,1
412,0.073074,0.941575,0.242642,0.282381,0.36136,1,0
413,-0.034324,0.083725,0.487276,0.212058,-0.617691,1,0
414,-0.727981,0.226886,0.816386,-0.218138,-0.937912,0,1
415,0.002767,0.821575,0.989603,0.158305,-0.556763,1,0
416,0.48267,0.120888,0.068003,0.108251,0.38606,0,1
417,-0.219481,0.288488,0.383781,-0.431194,0.440309,1,0
418,-0.187551,0.397435,0.397031,0.84338,-0.508837,1,0
419,0.098994,0.725975,0.790444,0.070485,0.428497,1,0
420,0.130017,0.592883,0.326228,0.317522,0.628746,1,0
421,0.032083,0.096419,0.464099,-0.333339,-0.141412,1,0
422,-0.176282,0.936786,0.72373,0.405926,-0.926126,1,0
423,-0.100826,0.724062,0.057137,-0.149024,0.785609,1,0
424,-0.172839,0.171058,0.140947,0.992619,0.984955,0,1
