,X-Dist,Y-Dist,Speed,Direction,RotSpeed,Collision_Y,Collision_N
1345,-0.967243,0.308961,0.391898,-0.348049,0.649588,0,1
1346,-0.042733,0.092426,0.809968,-0.233976,0.261546,1,0
1347,0.011434,0.645593,0.572407,-0.707682,0.731395,1,0
1348,0.159783,0.439038,0.597786,-0.463461,-0.623686,1,0
1349,0.035064,0.864544,0.684534,0.079704,0.785291,1,0
1350,0.256533,0.414406,0.625791,0.536099,0.759464,1,0
1351,0.342922,0.338581,0.166588,0.44273,-0.272447,0,1
1352,0.531647,0.674789,0.694549,0.261291,-0.280374,0,1
1353,0.222403,0.429201,0.287022,0.564417,0.429237,1,0
1354,-0.073934,0.033016,0.120995,-0.499673,-0.187317,1,0
1355,0.015948,0.398314,0.560814,0.474073,0.952257,1,0
1356,0.003147,0.266161,0.25847,0.921175,-0.382141,1,0
1357,-0.037698,0.196096,0.385545,0.560226,-0.175993,1,0
1358,-0.619319,0.44416,0.276774,0.258655,0.601684,0,1
1359,-0.058563,0.041492,0.590847,-0.940181,0.329282,1,0
1360,-0.050911,0.168972,0.712403,-0.304402,0.247297,1,0
1361,-0.075314,0.174024,0.466827,-0.061841,0.963858,1,0
1362,-0.403607,0.208153,0.71556,-0.719138,0.33325,0,1
1363,-0.048889,0.078155,0.192657,-0.059643,-0.869134,1,0
1364,-0.056573,0.898746,0.312988,-0.202992,-0.230036,1,0
1365,-0.216397,0.307456,0.480874,0.009251,0.292867,0,1
1366,-0.348942,0.194921,0.903116,0.928636,0.217327,0,1
1367,-0.113472,0.076186,0.512896,-0.198312,-0.327493,1,0
1368,-0.384894,0.093652,0.948152,-0.16417,0.606302,1,0
1369,-0.061618,0.330847,0.621087,-0.901987,0.904013,1,0
1370,-0.030618,0.638454,0.471398,-0.346305,-0.252888,1,0
1371,-0.16262,0.591303,0.839843,0.385784,-0.919866,1,0
1372,0.295984,0.74986,0.879773,0.657586,-0.220566,0,1
1373,0.053177,0.517524,0.117837,-0.055785,-0.294063,1,0
1374,0.453309,0.613558,0.769972,0.092943,0.260414,1,0
1375,0.019279,0.035387,0.341451,0.882394,0.672896,1,0
1376,-0.473221,0.986024,0.230656,-0.265861,0.384159,0,1
1377,0.114394,0.310975,0.830386,-0.390755,-0.530099,1,0
