,X-Dist,Y-Dist,Speed,Direction,RotSpeed,Collision_Y,Collision_N
0,0.093739,0.781127,0.366642,-0.299858,0.480513,1,0
1,-0.590533,0.016121,0.730073,0.789688,0.480634,0,1
2,0.344184,0.177216,0.598526,0.609181,0.128709,1,0
3,0.298716,0.8043,0.705614,0.488918,-0.33172,0,1
4,0.024062,0.957553,0.601366,-0.681419,0.649428,1,0
5,0.155615,0.092602,0.351989,0.117714,0.061402,0,1
6,0.195242,0.978255,0.482276,-0.615683,-0.006669,1,0
7,0.073419,0.119289,0.090316,0.465804,0.027957,1,0
8,-0.410592,0.782472,0.482253,-0.34384,0.442215,0,1
9,0.064753,0.5956,0.206697,-0.950706,0.837209,1,0
10,-0.765889,0.364399,0.164982,0.486083,-0.87144,0,1
11,0.204325,0.516845,0.784432,0.14841,0.726479,1,0
12,-0.137208,0.5519,0.661306,-0.543783,0.155754,1,0
13,0.866678,0.983494,0.137029,0.680139,0.485685,0,1
14,-0.77883,0.055014,0.318432,0.804209,0.64114,0,1
15,-0.254475,0.088016,0.178631,0.882769,0.893566,0,1
16,-0.074863,0.996179,0.240003,-0.562344,0.320133,1,0
17,0.009036,0.25993,0.537035,0.063763,0.919022,1,0
18,0.997011,0.604633,0.467549,-0.556239,-0.845212,0,1
19,0.165039,0.197093,0.103897,0.846399,-0.64538,0,1
20,0.050181,0.337964,0.067663,0.924606,0.45041,1,0
21,-0.056836,0.34719,0.454911,0.949222,-0.856883,1,0
22,-0.018065,0.547926,0.200213,0.384416,0.676855,1,0
23,0.792964,0.998124,0.29074,-0.952047,0.468671,0,1
24,-0.037267,0.905048,0.890163,0.507581,0.835269,1,0
25,-0.0289,0.089146,0.504372,0.58083,0.971541,1,0
26,0.942838,0.411094,0.303514,0.061845,0.308084,0,1
27,0.230597,0.491087,0.099586,0.939744,0.401725,0,1
28,0.248244,0.464198,0.613966,-0.454832,0.375127,0,1
29,0.312324,0.421065,0.077047,-0.810223,-0.55612,0,1
30,-0.17314,0.878653,0.561218,-0.813227,0.8312,1,0
31,-0.066022,0.928523,0.384479,0.97993,-0.378837,1,0
32,0.075479,0.837279,0.031016,0.067208,0.618597,1,0
33,-0.027576,0.074695,0.263419,0.379403,-0.09822,1,0
34,-0.023722,0.18831,0.649475,-0.105275,-0.495644,1,0
35,0.679442,0.284951,0.535902,0.346389,-0.813891,0,1
36,-0.02205,0.318165,0.866893,-0.629098,0.052905,1,0
37,-0.254093,0.082074,0.536816,0.466112,-0.612804,1,0
38,0.694197,0.23089,0.535869,-0.479641,0.30559,0,1
39,-0.105857,0.660616,0.579045,-0.688836,-0.227249,0,1
40,0.060147,0.192798,0.782567,-0.51403,-0.052328,1,0
41,-0.117083,0.080045,0.932206,0.278104,-0.590251,1,0
42,-0.134314,0.577298,0.182283,0.612624,-0.874608,1,0
43,0.727325,0.015154,0.156766,-0.215532,0.536022,0,1
44,0.142096,0.874897,0.619512,-0.326196,-0.626466,0,1
45,0.373234,0.920728,0.862742,0.202052,-0.466028,0,1
46,-0.061017,0.898528,0.115432,0.13006,0.661289,1,0
47,-0.264293,0.956661,0.66306,0.499772,-0.744683,1,0
48,-0.10854,0.994853,0.685979,-0.972957,-0.622435,0,1
49,0.028984,0.750028,0.29876,0.773178,0.69465,1,0
50,0.109364,0.720895,0.441321,0.855616,0.405168,1,0
51,0.479783,0.922985,0.735968,-0.808514,0.055842,1,0
52,0.772589,0.731979,0.747481,0.564351,-0.938709,0,1
53,-0.867034,0.850369,0.884985,-0.190051,0.065284,1,0
54,-0.972433,0.865964,0.433581,0.826337,0.000705,0,1
55,0.800947,0.265964,0.472448,-0.022212,0.51962,0,1
56,0.246,0.313593,0.280641,0.317048,0.815245,0,1
57,-0.553941,0.799812,0.963573,-0.447273,-0.637987,0,1
58,0.077204,0.919652,0.97054,0.457432,-0.823628,1,0
59,-0.76818,0.774069,0.912433,0.972412,-0.020142,0,1
60,0.102815,0.011122,0.951519,0.87074,-0.352558,1,0
61,0.888891,0.438565,0.452301,-0.634732,0.901368,0,1
62,-0.263139,0.215038,0.523261,-0.163638,0.162067,1,0
63,-0.040472,0.490628,0.639019,-0.885504,-0.722429,1,0
64,-0.309109,0.318329,0.5927,0.252361,0.988366,0,1
65,-0.306224,0.108828,0.640715,-0.894409,-0.840584,0,1
66,-0.068243,0.888104,0.085253,0.958875,0.486842,1,0
67,-0.088911,0.950382,0.785063,-0.323804,0.788749,0,1
68,-0.10399,0.004389,0.405748,-0.920577,0.225979,0,1
69,-0.770327,0.162663,0.26654,0.303604,0.775152,0,1
70,0.013535,0.507758,0.145633,-0.883692,0.992769,1,0
71,0.036238,0.593243,0.778167,-0.312702,0.581025,1,0
72,0.85025,0.306783,0.712684,0.406184,-0.139624,0,1
73,-0.135165,0.235133,0.617991,0.727902,-0.941897,1,0
74,-0.823285,0.603624,0.670115,0.684795,0.988846,0,1
75,0.108551,0.30415,0.35569,-0.833131,-0.596871,1,0
76,-0.186481,0.331441,0.492833,0.103684,-0.276125,1,0
77,0.091835,0.895746,0.669364,-0.479283,-0.866383,1,0
78,-0.108467,0.859248,0.490045,0.114976,-0.595121,1,0
79,-0.052679,0.782976,0.157742,0.431093,-0.341431,1,0
80,-0.139932,0.319322,0.746689,0.31496,-0.901295,1,0
81,0.033894,0.539365,0.518245,-0.619986,0.713532,1,0
82,-0.114198,0.201526,0.762626,-0.339046,0.482901,1,0
83,0.459349,0.027131,0.980263,0.338591,0.002706,0,1
84,-0.4301,0.934466,0.257927,-0.095877,0.115291,0,1
85,-0.49395,0.372165,0.396403,-0.252567,-0.055207,0,1
86,0.0196,0.155208,0.740127,-0.252694,0.659506,1,0
87,-0.380004,0.963304,0.591874,0.892733,-0.864528,0,1
88,0.863674,0.339674,0.294597,0.508382,-0.955967,0,1
89,0.063094,0.48197,0.037794,-0.354072,-0.870769,1,0
90,0.013721,0.765668,0.264242,0.856384,-0.653506,1,0
91,0.079468,0.415602,0.63238,-0.080096,0.288612,1,0
92,0.228797,0.140532,0.512207,0.500113,0.177243,1,0
93,0.003225,0.679411,0.580664,-0.835455,0.158344,0,1
94,0.656159,0.249837,0.343407,-0.359262,-0.320144,0,1
95,-0.056751,0.487119,0.184533,0.978,-0.346946,1,0
96,0.229173,0.955538,0.317823,0.174296,0.272203,1,0
97,-0.154266,0.869214,0.428774,-0.719175,-0.124974,0,1
98,0.707724,0.672668,0.345748,-0.980557,-0.633256,0,1
99,0.086173,0.513031,0.186289,0.517145,-0.241772,0,1
100,-0.080409,0.120035,0.15263,0.513353,-0.870373,1,0
101,-0.89126,0.41183,0.752398,-0.197065,0.149562,0,1
102,-0.124204,0.91583,0.337797,0.773931,0.967742,0,1
103,-0.097596,0.405181,0.140327,0.467585,-0.97824,1,0
104,0.901385,0.991421,0.984557,-0.305681,0.55128,0,1
105,0.27446,0.8259,0.908741,0.387164,0.618769,1,0
106,-0.013313,0.585545,0.667377,-0.908181,-0.836145,1,0
107,-0.169307,0.778684,0.420209,-0.181235,0.178651,0,1
108,-0.053323,0.892628,0.694334,-0.087139,-0.623391,1,0
109,-0.009601,0.095931,0.337256,-0.264794,-0.38983,1,0
110,0.338556,0.111263,0.763541,-0.860555,-0.075339,0,1
111,0.622234,0.319078,0.958909,-0.094891,0.362057,0,1
112,-0.034446,0.583342,0.957599,0.126081,-0.789602,1,0
113,0.35566,0.549093,0.65695,0.563543,-0.082275,0,1
114,-0.10711,0.095917,0.158214,-0.239796,-0.085292,1,0
115,-0.350293,0.35869,0.639838,-0.643531,0.941664,0,1
116,-0.777939,0.672527,0.785206,0.767106,0.426728,0,1
117,-0.621683,0.370633,0.416997,-0.49996,-0.011641,0,1
118,-0.255106,0.877745,0.97982,0.427653,-0.536217,1,0
119,-0.115572,0.048878,0.595981,0.386745,-0.153049,1,0
120,-0.015139,0.508594,0.173248,-0.63699,0.676611,1,0
121,-0.538487,0.065458,0.712601,0.479738,-0.605708,0,1
122,-0.638789,0.037021,0.116406,-0.938439,0.922278,0,1
123,-0.305606,0.178109,0.085058,-0.693376,0.770235,0,1
124,0.180799,0.524177,0.264838,0.70996,0.397361,1,0
125,-0.197311,0.377991,0.874129,-0.302062,0.02688,1,0
126,-0.77548,0.449964,0.008098,-0.080446,0.219055,0,1
127,0.502593,0.440049,0.259721,0.906402,0.464955,0,1
128,-0.173096,0.470755,0.47931,-0.376974,0.016106,1,0
129,0.704563,0.97683,0.526207,-0.263243,0.375832,0,1
130,0.683894,0.026755,0.120791,0.272194,0.916373,0,1
131,0.962599,0.872741,0.218104,-0.537662,-0.019701,0,1
132,0.929093,0.95864,0.634065,-0.287642,0.957907,0,1
133,0.204153,0.420234,0.72383,0.780639,0.620428,1,0
134,0.097378,0.947831,0.652211,-0.457148,-0.971885,1,0
135,0.225996,0.070871,0.515084,0.817734,-0.129055,1,0
136,0.0872,0.297447,0.431364,0.9416,0.783493,1,0
137,-0.04129,0.241878,0.240669,-0.339866,0.078619,1,0
138,-0.486221,0.521339,0.889981,-0.28313,-0.792504,0,1
139,0.328305,0.036685,0.869967,0.022474,0.643722,0,1
140,-0.240322,0.710554,0.366933,-0.028142,-0.634527,0,1
141,-0.02158,0.848556,0.832137,0.748603,0.855953,1,0
142,0.094011,0.291698,0.916233,-0.480834,-0.229016,1,0
143,-0.26842,0.140373,0.019544,-0.324034,0.592335,0,1
144,0.792483,0.541324,0.103592,0.596211,-0.259338,0,1
145,-0.55069,0.129411,0.597804,0.409354,0.082015,0,1
146,-0.760464,0.002801,0.028054,0.257416,0.63468,0,1
147,-0.037368,0.096833,0.273055,0.072206,0.555627,1,0
148,-0.140263,0.170788,0.84579,-0.024565,-0.379729,1,0
149,0.108703,0.534002,0.931019,-0.569613,-0.335378,1,0
150,-0.286758,0.893927,0.705196,0.164957,-0.581606,1,0
151,-0.01012,0.280987,0.533635,-0.197101,-0.789892,1,0
152,-0.115821,0.956201,0.786935,0.988436,-0.839552,1,0
153,-0.426475,0.917388,0.131994,0.062652,-0.161306,0,1
154,-0.707361,0.740435,0.541419,0.707813,0.156122,0,1
155,-0.018713,0.372117,0.824845,0.19559,0.906438,1,0
156,0.288571,0.536195,0.173758,-0.322116,-0.919144,0,1
157,-0.005397,0.092365,0.291942,-0.243803,0.445985,1,0
158,-0.75975,0.127959,0.356434,0.172791,-0.009386,0,1
159,0.684113,0.626303,0.190897,-0.31853,0.957982,0,1
160,-0.838684,0.397738,0.249991,0.129551,-0.72169,0,1
161,-0.100988,0.780629,0.524089,-0.445239,0.017999,1,0
162,0.108208,0.413203,0.728705,-0.493101,-0.578971,1,0
163,-0.758793,0.772895,0.345719,-0.44323,-0.153412,0,1
164,-0.013587,0.086272,0.609079,-0.750176,0.114354,1,0
165,0.224808,0.219505,0.427107,0.712609,-0.196814,0,1
166,0.034426,0.801689,0.986857,0.855046,0.445922,1,0
167,0.566926,0.842571,0.63846,0.896014,-0.40671,0,1
168,0.865165,0.273573,0.933229,-0.198285,0.656353,0,1
169,0.515478,0.276888,0.939655,-0.004713,0.629102,0,1
170,-0.091722,0.935994,0.284093,-0.723398,0.874523,1,0
171,0.091983,0.278245,0.430404,-0.602664,0.332434,1,0
172,0.33853,0.582474,0.795144,0.00848,-0.387306,0,1
173,0.049118,0.669312,0.66314,-0.904035,-0.741192,1,0
174,-0.106113,0.212634,0.69312,0.084964,-0.229482,0,1
175,0.011686,0.403059,0.36486,-0.744593,-0.441305,1,0
176,0.590466,0.48928,0.946263,-0.938408,0.069729,1,0
177,-0.093606,0.256142,0.589781,-0.588217,0.999989,1,0
178,-0.10569,0.328021,0.263068,-0.958207,-0.721484,1,0
179,-0.012816,0.480669,0.426249,0.466828,0.828312,1,0
180,0.178328,0.354734,0.31403,0.445962,0.413244,1,0
181,-0.16029,0.306617,0.863973,0.318975,-0.864242,1,0
182,0.794269,0.130036,0.026163,-0.90696,0.107966,0,1
183,-0.841919,0.720538,0.010361,-0.899014,0.828481,0,1
184,0.629555,0.279844,0.980555,0.111524,0.77933,0,1
185,-0.454858,0.357607,0.988307,0.838906,-0.633929,0,1
186,-0.204629,0.633692,0.1753,0.238257,-0.835307,0,1
187,-0.140992,0.186116,0.563982,-0.68465,-0.5051,0,1
188,-0.042112,0.297934,0.238915,-0.101544,0.24376,1,0
189,0.167695,0.682551,0.664707,0.049268,0.538374,1,0
190,0.125581,0.551919,0.172344,0.623588,0.437433,1,0
191,-0.163067,0.380324,0.698212,-0.217176,0.104908,1,0
192,0.182949,0.492049,0.290418,-0.836152,0.723049,0,1
193,0.970932,0.754001,0.30867,0.090765,-0.201952,0,1
194,0.025561,0.000199,0.987243,0.164573,0.504879,1,0
195,0.706033,0.478447,0.975103,-0.310372,0.448663,0,1
196,0.063431,0.804789,0.819446,-0.539288,0.533092,1,0
197,-0.42291,0.992715,0.367099,0.734134,-0.556315,0,1
198,-0.099401,0.166853,0.595867,0.961128,-0.644086,1,0
199,0.576998,0.26546,0.628655,-0.558353,-0.071055,0,1
200,-0.833193,0.913892,0.042875,0.700772,-0.610376,0,1
201,0.047184,0.133568,0.34575,-0.406592,-0.814704,1,0
202,0.017424,0.96662,0.099102,-0.400328,-0.849177,1,0
203,-0.086839,0.934966,0.011925,0.327841,-0.342633,1,0
204,0.523936,0.341477,0.305955,-0.9579,-0.273978,0,1
205,-0.399424,0.261778,0.388112,0.856156,0.72678,0,1
206,0.068345,0.419013,0.640572,-0.717146,0.894245,1,0
207,-0.385516,0.326722,0.842827,0.434401,-0.476844,1,0
208,0.024322,0.754113,0.751258,-0.787409,-0.833691,1,0
209,0.053169,0.41608,0.082697,-0.779599,0.486798,1,0
210,0.850731,0.772516,0.075316,0.744233,0.679786,0,1
211,-0.277792,0.310227,0.066343,0.874519,-0.704517,0,1
212,-0.418569,0.294917,0.468296,0.010099,0.148866,1,0
213,0.790911,0.93308,0.209882,0.45417,-0.101476,0,1
214,-0.084762,0.559323,0.013663,0.321598,-0.996981,1,0
215,0.759243,0.396851,0.513885,-0.284283,0.771473,0,1
216,-0.055112,0.518682,0.401787,-0.329229,-0.008456,1,0
217,-0.038345,0.023243,0.693939,-0.122569,0.735903,1,0
218,-0.150419,0.861076,0.29367,0.465527,-0.664273,1,0
219,0.78233,0.526383,0.734808,-0.279434,0.540086,0,1
220,-0.271811,0.537471,0.525627,-0.609822,-0.611259,0,1
221,0.084857,0.495294,0.865911,0.104405,0.815024,1,0
222,0.018164,0.103607,0.336324,-0.938217,-0.681254,1,0
223,-0.977708,0.432134,0.706455,-0.025524,-0.861423,0,1
224,-0.114324,0.777491,0.302739,0.241254,-0.652576,1,0
225,0.481095,0.376168,0.419642,-0.164166,0.006406,0,1
226,0.469445,0.106492,0.831651,0.699257,-0.789426,0,1
227,-0.668133,0.579881,0.689303,-0.225653,0.736813,0,1
228,0.442987,0.774181,0.738823,-0.101139,0.481452,0,1
229,-0.417156,0.106307,0.402226,-0.959268,-0.210587,0,1
230,-0.119644,0.975837,0.28572,-0.08869,0.89922,1,0
231,0.551179,0.068375,0.511815,0.623886,0.541829,0,1
232,0.01075,0.46974,0.285203,-0.841556,0.534297,1,0
233,0.907336,0.562313,0.175871,0.645158,-0.242317,0,1
234,-0.073879,0.020942,0.660787,-0.836175,0.741967,1,0
235,-0.328651,0.468781,0.411338,0.554395,-0.345463,1,0
236,-0.040967,0.134084,0.263316,0.003234,0.323072,1,0
237,0.326118,0.435905,0.443181,0.984482,-0.727266,0,1
238,-0.539661,0.594208,0.408655,0.975173,0.354447,0,1
239,0.051505,0.175583,0.062533,-0.125145,-0.031531,1,0
240,0.186669,0.001916,0.801753,-0.439796,0.32793,0,1
241,-0.603326,0.761536,0.397146,-0.31805,-0.939821,0,1
242,0.099315,0.431707,0.142718,0.822231,0.079986,1,0
243,0.05906,0.254979,0.512061,0.770888,-0.346661,0,1
244,0.033253,0.102399,0.357094,0.394208,-0.752031,1,0
245,0.119133,0.438879,0.415931,0.317226,0.490325,1,0
246,-0.086932,0.995399,0.214852,0.037314,-0.535982,1,0
247,0.006765,0.246951,0.558895,-0.857538,0.568642,1,0
248,-0.155829,0.754721,0.846608,-0.539599,0.160845,1,0
249,-0.982063,0.342601,0.778964,-0.229564,0.618465,0,1
250,0.082916,0.187419,0.042051,0.911707,0.283991,1,0
251,0.67881,0.228933,0.111785,-0.144123,-0.253003,0,1
252,-0.171177,0.545675,0.747049,0.204474,-0.662886,1,0
253,0.40562,0.642147,0.856809,0.186222,0.383031,1,0
254,0.986937,0.349274,0.046352,-0.892894,-0.868328,0,1
255,0.092709,0.051724,0.590431,0.679369,-0.969425,1,0
256,0.002668,0.474389,0.882363,-0.247643,-0.182377,0,1
257,-0.017393,0.99722,0.202662,-0.669293,0.146178,1,0
258,-0.307905,0.880242,0.357902,0.514587,-0.842126,0,1
259,-0.351103,0.043133,0.798101,-0.405442,-0.181791,0,1
260,-0.035878,0.428476,0.777694,-0.316741,-0.308642,1,0
261,0.030853,0.653275,0.173629,-0.665914,-0.625226,1,0
262,-0.608969,0.6752,0.715058,-0.643751,0.646847,0,1
263,-0.045261,0.283328,0.735963,-0.63798,-0.93458,1,0
264,-0.52332,0.249551,0.613019,0.491385,-0.993063,0,1
265,-0.073078,0.648138,0.351999,-0.116138,0.613639,1,0
266,0.050945,0.491265,0.249571,0.81576,-0.228035,0,1
267,-0.132982,0.159534,0.906031,-0.539046,-0.997881,0,1
268,0.41407,0.24458,0.52332,0.666912,0.078476,1,0
269,0.617739,0.994525,0.114631,0.985086,-0.551225,0,1
270,0.212313,0.756966,0.919511,0.985233,0.428389,1,0
271,0.082915,0.055316,0.434409,-0.16622,0.609834,1,0
272,0.637705,0.874415,0.909902,-0.90238,-0.272857,0,1
273,-0.893212,0.35256,0.238031,0.261942,0.089583,0,1
274,0.172835,0.911491,0.211071,-0.379822,0.433976,0,1
275,-0.334389,0.850226,0.638467,-0.990237,0.438851,0,1
276,-0.114407,0.258641,0.515568,0.0757,-0.679074,1,0
277,-0.158926,0.506517,0.804842,-0.500776,0.683055,0,1
278,-0.287875,0.723717,0.251556,-0.838033,0.437964,0,1
279,-0.405735,0.551831,0.798992,0.065017,0.46846,0,1
280,-0.00584,0.056897,0.965803,0.174308,-0.198579,1,0
281,0.748425,0.222939,0.39137,0.585837,-0.349524,0,1
282,0.021004,0.030475,0.644758,-0.190978,0.806085,1,0
283,0.369086,0.933653,0.070766,0.37031,0.080095,0,1
284,0.253969,0.734633,0.538894,0.019462,0.179471,0,1
285,-0.232976,0.053408,0.748012,0.156531,-0.332527,1,0
286,-0.152716,0.528519,0.203971,0.506922,-0.301649,1,0
287,0.035719,0.028555,0.335153,0.580075,-0.331185,1,0
288,0.137972,0.251562,0.311579,0.980035,0.808867,1,0
289,-0.914781,0.2405,0.805207,-0.366898,-0.970423,0,1
290,0.124473,0.687188,0.730185,0.274641,0.497189,1,0
291,0.341309,0.554606,0.671755,-0.463275,0.822189,0,1
292,0.482167,0.38952,0.810656,0.702129,0.351703,1,0
293,-0.625928,0.430448,0.519256,0.950471,0.56475,0,1
294,0.244381,0.214859,0.459901,-0.851907,0.497085,0,1
295,-0.006709,0.169335,0.264698,0.521943,0.786871,1,0
296,-0.809488,0.745392,0.89463,-0.275671,-0.910147,0,1
297,-0.891917,0.630742,0.133737,-0.956063,-0.426329,0,1
298,-0.08954,0.271509,0.807756,-0.621882,0.432555,1,0
299,0.480089,0.771781,0.721805,0.935433,0.203509,1,0
300,0.013911,0.862686,0.290289,-0.105131,-0.434064,1,0
301,-0.835716,0.388486,0.638312,0.725796,0.07776,0,1
302,-0.859894,0.936742,0.356142,0.812474,-0.287492,0,1
303,0.000194,0.926166,0.342967,-0.717035,0.862598,1,0
304,-0.115025,0.288098,0.189229,-0.430458,0.639711,1,0
305,-0.087793,0.000565,0.870675,0.479512,-0.645873,1,0
306,-0.009279,0.556714,0.061728,0.813702,-0.222118,1,0
307,0.951178,0.854468,0.093103,0.149293,0.772706,0,1
308,-0.974919,0.663406,0.01539,0.873277,-0.278034,0,1
309,-0.360151,0.613077,0.995904,0.638169,-0.77493,1,0
310,-0.002194,0.699278,0.248975,0.547016,0.51941,1,0
311,-0.16673,0.523807,0.521459,0.132088,-0.647856,1,0
312,-0.72745,0.643428,0.807043,-0.758056,0.192306,0,1
313,-0.051074,0.976317,0.53888,0.381291,-0.912577,1,0
314,-0.183347,0.010435,0.094082,0.516021,-0.320364,0,1
315,-0.918914,0.497351,0.950998,-0.619915,-0.788117,0,1
316,0.72677,0.310588,0.585988,0.136472,0.465671,0,1
317,-0.022289,0.955612,0.504408,0.059847,-0.840714,1,0
318,0.001136,0.632438,0.084423,-0.647244,0.181227,1,0
319,0.091082,0.927757,0.212281,-0.541826,0.874578,1,0
320,-0.247564,0.618145,0.944164,-0.561591,0.905634,1,0
321,-0.354344,0.447107,0.545153,-0.569262,-0.42682,0,1
322,0.156319,0.233502,0.54964,0.08494,0.936039,1,0
323,-0.508831,0.397042,0.370366,0.734647,0.670573,0,1
324,-0.958714,0.147914,0.636358,-0.992271,0.02199,0,1
325,-0.201165,0.297799,0.372894,0.470464,-0.195746,1,0
326,-0.008664,0.396468,0.08686,-0.893907,0.929196,1,0
327,0.365868,0.648886,0.14931,-0.219407,0.611659,0,1
328,0.67644,0.533582,0.547023,0.469734,-0.896063,0,1
329,0.795085,0.276839,0.515329,-0.624983,0.536734,0,1
330,0.020517,0.750534,0.870557,0.492194,-0.473831,1,0
331,-0.942199,0.286641,0.505729,0.469128,-0.445639,0,1
332,-0.004198,0.153631,0.752755,0.135205,-0.687811,0,1
333,0.658529,0.12569,0.983795,-0.960548,-0.149813,1,0
334,-0.06495,0.020489,0.993247,-0.909092,0.968066,1,0
335,0.346523,0.033622,0.663068,-0.013615,-0.085342,0,1
336,-0.520278,0.686493,0.834525,0.421447,-0.273703,0,1
337,0.545886,0.176885,0.365358,0.921637,0.767687,0,1
338,0.21419,0.534823,0.219342,0.484055,-0.804246,0,1
339,0.001004,0.253698,0.899842,-0.133303,0.88958,1,0
340,-0.408467,0.121726,0.627579,0.69663,-0.256945,1,0
341,0.049502,0.540683,0.99574,-0.080826,-0.9356,1,0
342,-0.415189,0.276191,0.440823,0.480629,0.86312,0,1
343,-0.376591,0.279576,0.265626,0.309482,-0.936053,0,1
344,0.26655,0.469946,0.402241,0.197901,0.743744,0,1
345,-0.395517,0.33496,0.822165,-0.297547,0.322864,1,0
346,0.504358,0.69727,0.698764,0.720031,-0.750306,0,1
347,-0.58287,0.967973,0.205205,0.73369,0.658279,0,1
348,-0.962017,0.831063,0.77625,0.321048,0.787128,0,1
349,0.065431,0.174999,0.361204,-0.413067,0.153693,1,0
350,-0.668885,0.604809,0.122403,-0.73754,-0.773811,0,1
351,0.37741,0.852134,0.09771,-0.474176,0.499613,0,1
352,0.066695,0.300875,0.381861,0.718501,0.537726,1,0
353,-0.018893,0.366026,0.524077,-0.875116,-0.148035,0,1
354,-0.196074,0.378521,0.261467,-0.259421,-0.789009,0,1
355,0.150318,0.390426,0.454457,0.151153,0.274236,1,0
356,-0.059753,0.088913,0.158739,0.900654,0.066211,1,0
357,-0.493455,0.561552,0.710348,0.397075,-0.379785,1,0
358,-0.19402,0.271453,0.7863,0.19696,0.708243,0,1
359,0.415603,0.74382,0.418175,-0.885014,0.020746,1,0
360,-0.109198,0.66953,0.780653,0.431845,-0.6437,1,0
361,0.19761,0.640499,0.880227,0.524423,0.608546,1,0
362,0.176192,0.05716,0.29317,0.300104,0.532106,0,1
363,-0.557218,0.453713,0.680606,0.989963,0.596459,0,1
364,-0.077957,0.624209,0.908845,-0.672448,-0.923484,1,0
365,0.770779,0.358801,0.290475,-0.734804,-0.908028,0,1
366,-0.271739,0.331301,0.487534,0.401727,-0.43365,1,0
367,-0.290857,0.507948,0.340184,0.302305,-0.091581,0,1
368,0.122011,0.829862,0.848315,-0.95891,-0.918129,1,0
369,0.097338,0.956531,0.193196,0.161718,-0.57426,0,1
370,0.254985,0.229418,0.824443,0.144534,0.875065,1,0
371,0.067312,0.777797,0.465227,-0.697853,-0.876105,1,0
372,0.848902,0.569694,0.989954,-0.44071,0.848715,0,1
373,0.979478,0.923965,0.546438,-0.884327,-0.087802,0,1
374,-0.41652,0.533785,0.043213,-0.282961,0.616196,0,1
375,0.017414,0.175387,0.266484,0.297472,0.452035,1,0
376,-0.648414,0.507636,0.390175,-0.158134,0.588489,0,1
377,0.374265,0.952709,0.902848,0.259328,0.953256,0,1
378,0.24753,0.446777,0.44795,-0.350534,0.7292,0,1
379,0.875033,0.92356,0.396249,0.131823,0.333984,0,1
380,0.717932,0.095549,0.426472,0.815124,-0.805205,0,1
381,-0.799198,0.451226,0.68284,0.154724,0.426208,0,1
382,0.917372,0.327761,0.915129,-0.375109,0.252951,0,1
383,0.342509,0.630209,0.457158,-0.217623,-0.415441,0,1
384,-0.070657,0.207657,0.208162,0.129984,0.53826,1,0
385,-0.061764,0.803936,0.703039,-0.817389,0.821278,1,0
386,0.09378,0.147998,0.436171,0.062626,0.501784,1,0
387,0.326706,0.297976,0.041307,-0.923628,0.841684,0,1
388,0.602655,0.140301,0.493216,-0.092216,-0.643085,0,1
389,0.27742,0.783897,0.147157,-0.468722,0.644913,0,1
390,-0.002691,0.919316,0.400451,0.431291,-0.379608,1,0
391,0.258099,0.95267,0.696181,-0.1872,-0.343509,1,0
392,-0.259942,0.735421,0.904624,0.987975,-0.982798,0,1
393,-0.266233,0.098205,0.810834,0.099348,0.187223,1,0
394,0.091084,0.951842,0.412932,-0.631425,0.422355,1,0
395,0.093524,0.924892,0.245234,-0.084048,-0.75498,1,0
396,-0.147798,0.456855,0.063344,-0.011723,0.837396,0,1
397,-0.441324,0.037563,0.332628,0.777479,0.112677,0,1
398,-0.498718,0.772045,0.857872,-0.702344,0.369876,1,0
399,-0.554179,0.547559,0.71007,0.503132,-0.636435,0,1
400,0.583248,0.707937,0.308625,0.903794,-0.383383,0,1
401,0.978648,0.422543,0.286885,-0.732278,-0.129675,0,1
402,-0.112397,0.616558,0.294275,0.659895,-0.655945,1,0
403,0.110195,0.121,0.358501,0.73767,0.249584,1,0
404,0.28267,0.798322,0.469046,-0.575566,-0.030883,0,1
405,0.428224,0.837633,0.43022,0.726718,0.248908,1,0
406,0.787218,0.339947,0.281199,-0.704995,0.129777,0,1
407,0.627336,0.750451,0.4513,-0.112803,0.317515,0,1
408,0.652951,0.181756,0.922266,0.567364,-0.767091,0,1
409,-0.103482,0.689461,0.456623,0.685613,0.90925,0,1
410,-0.844593,0.495743,0.157308,-0.756624,0.956706,0,1
411,-0.997885,0.532422,0.574672,0.953354,0.737338,0,1
412,0.143347,0.79143,0.40907,0.639567,0.518918,1,0
413,0.140887,0.580104,0.425858,-0.772178,0.146224,1,0
414,0.639572,0.546446,0.188054,-0.38244,-0.542241,0,1
415,0.564982,0.771651,0.796405,-0.552873,-0.118025,0,1
416,0.353226,0.755761,0.85343,0.261402,0.372046,1,0
417,-0.076737,0.147259,0.621861,0.067998,0.204486,1,0
418,-0.038139,0.326837,0.364406,0.041483,0.305262,1,0
419,-0.062094,0.555858,0.14557,-0.070361,0.899289,1,0
420,-0.9735,0.001617,0.929557,-0.586587,-0.896667,0,1
421,-0.898809,0.561396,0.841362,0.27179,-0.155249,1,0
422,-0.61526,0.441823,0.831845,0.759199,-0.223878,0,1
423,0.304112,0.251259,0.97123,-0.669121,-0.471168,1,0
424,0.074845,0.887181,0.875077,-0.012056,0.918425,1,0
425,-0.542132,0.55916,0.967415,-0.115423,-0.693533,0,1
426,0.260691,0.617538,0.013458,-0.302269,-0.263449,0,1
427,0.025146,0.086154,0.571047,0.231028,0.182201,1,0
428,0.249231,0.446301,0.550676,0.860652,0.265745,1,0
429,0.355895,0.53635,0.201945,-0.479661,-0.203545,0,1
